"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/14/2020","AirNow","040213015","3","9.5","ug/m3 LC","40","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/15/2020","AirNow","040213015","3","4.9","ug/m3 LC","20","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/16/2020","AirNow","040213015","3","10.6","ug/m3 LC","44","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/17/2020","AirNow","040213015","3","12.2","ug/m3 LC","51","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/18/2020","AirNow","040213015","3","17.5","ug/m3 LC","62","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/19/2020","AirNow","040213015","3","13.4","ug/m3 LC","54","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/20/2020","AirNow","040213015","3","15.5","ug/m3 LC","58","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/21/2020","AirNow","040213015","3","16.2","ug/m3 LC","60","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/22/2020","AirNow","040213015","3","3.4","ug/m3 LC","14","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/23/2020","AirNow","040213015","3","3.3","ug/m3 LC","14","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/24/2020","AirNow","040213015","3","3","ug/m3 LC","13","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/25/2020","AirNow","040213015","3","4.2","ug/m3 LC","18","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/26/2020","AirNow","040213015","3","3.6","ug/m3 LC","15","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/27/2020","AirNow","040213015","3","4.2","ug/m3 LC","18","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/28/2020","AirNow","040213015","3","6.2","ug/m3 LC","26","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"02/29/2020","AirNow","040213015","3","4.2","ug/m3 LC","18","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/01/2020","AirNow","040213015","3","4.6","ug/m3 LC","19","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/02/2020","AirNow","040213015","3","3.9","ug/m3 LC","16","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/03/2020","AirNow","040213015","3","1.2","ug/m3 LC","5","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/04/2020","AirNow","040213015","3","3.1","ug/m3 LC","13","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/05/2020","AirNow","040213015","3","7.3","ug/m3 LC","30","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/06/2020","AirNow","040213015","3","7.7","ug/m3 LC","32","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/07/2020","AirNow","040213015","3","7","ug/m3 LC","29","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/08/2020","AirNow","040213015","3","7.4","ug/m3 LC","31","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/09/2020","AirNow","040213015","3","5.6","ug/m3 LC","23","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/10/2020","AirNow","040213015","3","5.5","ug/m3 LC","23","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/11/2020","AirNow","040213015","3","1.7","ug/m3 LC","7","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/12/2020","AirNow","040213015","3","2","ug/m3 LC","8","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/13/2020","AirNow","040213015","3","2.3","ug/m3 LC","10","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/14/2020","AirNow","040213015","3","3.1","ug/m3 LC","13","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/15/2020","AirNow","040213015","3","3.4","ug/m3 LC","14","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/16/2020","AirNow","040213015","3","1.8","ug/m3 LC","8","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/17/2020","AirNow","040213015","3","3.4","ug/m3 LC","14","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/18/2020","AirNow","040213015","3","2.4","ug/m3 LC","10","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/19/2020","AirNow","040213015","3","1.5","ug/m3 LC","6","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/20/2020","AirNow","040213015","3","4.5","ug/m3 LC","19","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/23/2020","AirNow","040213015","3","1.8","ug/m3 LC","8","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/24/2020","AirNow","040213015","3","3.8","ug/m3 LC","16","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/25/2020","AirNow","040213015","3","4","ug/m3 LC","17","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/26/2020","AirNow","040213015","3","2","ug/m3 LC","8","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/27/2020","AirNow","040213015","3","3.3","ug/m3 LC","14","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/28/2020","AirNow","040213015","3","11.8","ug/m3 LC","49","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/29/2020","AirNow","040213015","3","6.7","ug/m3 LC","28","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/30/2020","AirNow","040213015","3","4.2","ug/m3 LC","18","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"03/31/2020","AirNow","040213015","3","9.3","ug/m3 LC","39","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/01/2020","AirNow","040213015","3","6.4","ug/m3 LC","27","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/02/2020","AirNow","040213015","3","5.7","ug/m3 LC","24","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/03/2020","AirNow","040213015","3","9.4","ug/m3 LC","39","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/04/2020","AirNow","040213015","3","8.2","ug/m3 LC","34","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/05/2020","AirNow","040213015","3","8.4","ug/m3 LC","35","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/06/2020","AirNow","040213015","3","9.6","ug/m3 LC","40","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/07/2020","AirNow","040213015","3","6.2","ug/m3 LC","26","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/08/2020","AirNow","040213015","3","8.3","ug/m3 LC","35","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/09/2020","AirNow","040213015","3","12.1","ug/m3 LC","51","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/10/2020","AirNow","040213015","3","7.7","ug/m3 LC","32","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/11/2020","AirNow","040213015","3","2.5","ug/m3 LC","10","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/12/2020","AirNow","040213015","3","2.2","ug/m3 LC","9","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/13/2020","AirNow","040213015","3","5.1","ug/m3 LC","21","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/14/2020","AirNow","040213015","3","4.4","ug/m3 LC","18","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"04/15/2020","AirNow","040213015","3","7.9","ug/m3 LC","33","HIDDEN VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.884761","-112.03705"
"01/01/2020","AQS","040230004","3","83.2","ug/m3 LC","165","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/02/2020","AQS","040230004","3","3.7","ug/m3 LC","15","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/03/2020","AQS","040230004","3","18.6","ug/m3 LC","65","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/04/2020","AQS","040230004","3","28.3","ug/m3 LC","85","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/05/2020","AQS","040230004","3","37","ug/m3 LC","105","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/06/2020","AQS","040230004","3","18.5","ug/m3 LC","64","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/07/2020","AQS","040230004","3","19.1","ug/m3 LC","66","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/08/2020","AQS","040230004","3","18.1","ug/m3 LC","64","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/09/2020","AQS","040230004","3","5.2","ug/m3 LC","22","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/10/2020","AQS","040230004","3","8.5","ug/m3 LC","35","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/11/2020","AQS","040230004","3","16","ug/m3 LC","59","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/12/2020","AQS","040230004","3","29.2","ug/m3 LC","87","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/13/2020","AQS","040230004","3","18","ug/m3 LC","63","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/14/2020","AQS","040230004","3","16.5","ug/m3 LC","60","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/15/2020","AQS","040230004","3","18","ug/m3 LC","63","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/16/2020","AQS","040230004","3","12.5","ug/m3 LC","52","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/17/2020","AQS","040230004","3","11.2","ug/m3 LC","47","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/18/2020","AQS","040230004","3","17","ug/m3 LC","61","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/19/2020","AQS","040230004","3","16.4","ug/m3 LC","60","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/20/2020","AQS","040230004","3","14.4","ug/m3 LC","56","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/21/2020","AQS","040230004","3","4.7","ug/m3 LC","20","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/22/2020","AQS","040230004","3","1.1","ug/m3 LC","5","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/23/2020","AQS","040230004","3","4.1","ug/m3 LC","17","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/24/2020","AQS","040230004","3","13.2","ug/m3 LC","53","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/25/2020","AQS","040230004","3","16.9","ug/m3 LC","61","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/26/2020","AQS","040230004","3","19.2","ug/m3 LC","66","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/27/2020","AQS","040230004","3","8.5","ug/m3 LC","35","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/28/2020","AQS","040230004","3","8.5","ug/m3 LC","35","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/29/2020","AQS","040230004","3","9.3","ug/m3 LC","39","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/30/2020","AQS","040230004","3","2.9","ug/m3 LC","12","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"01/31/2020","AQS","040230004","3","4.7","ug/m3 LC","20","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/01/2020","AQS","040230004","3","17.5","ug/m3 LC","62","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/02/2020","AQS","040230004","3","22.5","ug/m3 LC","73","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/03/2020","AQS","040230004","3","3","ug/m3 LC","13","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/04/2020","AQS","040230004","3","2","ug/m3 LC","8","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/05/2020","AQS","040230004","3","5.3","ug/m3 LC","22","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/06/2020","AQS","040230004","3","10.9","ug/m3 LC","45","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/07/2020","AQS","040230004","3","14.6","ug/m3 LC","56","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/08/2020","AQS","040230004","3","17.3","ug/m3 LC","62","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/09/2020","AQS","040230004","3","4.9","ug/m3 LC","20","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/10/2020","AQS","040230004","3","1","ug/m3 LC","4","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/11/2020","AQS","040230004","3","3.8","ug/m3 LC","16","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/12/2020","AQS","040230004","3","9.4","ug/m3 LC","39","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/13/2020","AQS","040230004","3","13.6","ug/m3 LC","54","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/14/2020","AQS","040230004","3","17.5","ug/m3 LC","62","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/15/2020","AQS","040230004","3","16","ug/m3 LC","59","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/16/2020","AQS","040230004","3","19.5","ug/m3 LC","67","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/17/2020","AQS","040230004","3","9.6","ug/m3 LC","40","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/18/2020","AQS","040230004","3","12.8","ug/m3 LC","52","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/19/2020","AQS","040230004","3","11.8","ug/m3 LC","49","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/20/2020","AQS","040230004","3","8.7","ug/m3 LC","36","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/21/2020","AQS","040230004","3","5.6","ug/m3 LC","23","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/22/2020","AQS","040230004","3","3","ug/m3 LC","13","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/23/2020","AQS","040230004","3","1.5","ug/m3 LC","6","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/24/2020","AQS","040230004","3","4.2","ug/m3 LC","18","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/25/2020","AQS","040230004","3","4.3","ug/m3 LC","18","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/26/2020","AQS","040230004","3","1.7","ug/m3 LC","7","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/27/2020","AQS","040230004","3","7.7","ug/m3 LC","32","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
"02/28/2020","AQS","040230004","3","6.5","ug/m3 LC","27","NOGALES POST OFFICE","1","100.0000","88101","PM2.5 - Local Conditions","35700","Nogales, AZ","04","Arizona","023","Santa Cruz","31.337204","-110.936718"
